gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,AvgMonthlySpend,NumAddonServices
1,1,1,0,10,1,2,1,0,2,0,0,0,0,1,1,1,76.28,785.96,1,0,78.6,1
0,0,1,0,55,1,2,2,1,1,1,1,1,1,1,0,3,24.54,1364.67,0,3,24.81,0
0,0,1,0,9,1,0,1,2,2,0,2,0,0,0,1,2,82.04,739.62,1,0,82.18,3
1,1,1,0,31,1,0,0,0,0,0,0,2,2,2,1,2,49.67,1560.44,0,2,50.34,2
1,0,1,0,32,1,2,0,0,2,2,0,0,0,0,1,3,57.52,1846.74,1,2,57.71,2
1,0,1,0,0,1,0,1,0,2,2,0,0,0,0,0,3,87.89,10.2,1,0,10.2,2
0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,29.95,318.92,1,0,31.89,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,27.58,0.0,1,0,0.0,0
0,1,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1421.55,0,3,19.74,0
0,0,0,0,3,1,2,0,0,0,0,2,0,2,0,1,2,50.5,153.78,0,0,51.26,2
1,0,0,0,18,1,0,1,0,0,0,0,2,2,2,1,3,83.04,1470.71,0,1,81.71,2
1,1,0,0,37,1,2,1,2,0,2,0,0,0,0,1,1,79.65,2925.26,1,2,79.06,2
1,0,1,1,5,1,0,1,2,2,0,0,0,0,0,0,0,79.0,382.48,0,0,76.5,2
0,0,0,1,15,1,0,0,2,0,2,2,0,2,0,1,3,74.5,1138.33,0,1,75.89,4
1,0,0,0,22,0,1,1,2,2,2,0,2,2,1,0,2,101.93,2238.55,0,1,101.75,5
0,0,0,0,4,1,2,1,0,2,0,2,0,0,2,1,1,83.18,335.32,0,0,83.83,2
0,0,1,0,36,1,0,1,2,0,0,2,2,0,0,1,2,84.52,3048.89,0,2,84.69,3
1,1,1,1,8,1,0,1,0,0,2,2,2,0,0,0,0,85.04,692.94,1,0,86.62,3
1,0,0,0,5,1,2,1,0,2,0,2,0,2,2,1,1,77.28,396.42,0,0,79.28,3
1,0,1,0,19,1,2,0,0,0,0,0,0,0,0,0,2,50.23,955.72,0,1,50.3,0
0,0,1,0,12,1,2,2,1,1,1,1,1,1,0,1,0,26.49,315.11,0,0,26.26,0
0,0,1,1,60,1,2,0,0,2,0,2,2,2,0,1,1,61.18,3692.69,0,3,61.54,4
1,1,0,0,50,1,2,1,0,2,2,2,2,2,0,1,0,91.86,4583.14,0,3,91.66,5
1,1,0,0,15,1,0,0,2,0,0,2,2,0,0,1,3,64.88,1000.4,0,1,66.69,3
0,0,1,1,10,0,1,1,2,2,2,0,0,0,0,1,1,83.38,822.38,1,0,82.24,3
1,0,0,0,9,1,0,2,1,1,1,1,1,1,2,1,3,25.68,225.45,0,0,25.05,0
0,0,0,0,7,1,0,0,0,0,0,0,2,0,1,1,0,46.09,336.8,1,0,48.11,1
0,0,0,0,18,1,2,2,1,1,1,1,1,1,2,1,0,18.44,379.23,0,1,21.07,0
1,0,0,0,39,1,0,0,0,0,0,0,0,0,0,1,2,47.59,1817.29,1,2,46.6,0
1,0,0,0,8,1,0,0,0,0,0,0,0,2,1,1,2,48.38,404.36,1,0,50.54,1
1,0,0,0,5,1,0,2,1,1,1,1,1,1,1,1,2,18.09,99.9,0,0,19.98,0
1,0,1,0,15,1,2,1,0,2,0,0,2,2,2,1,2,82.98,1235.63,0,1,82.38,3
0,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,2,68.47,75.65,1,0,75.65,4
0,0,1,1,28,1,2,2,1,1,1,1,1,1,0,0,3,24.81,670.66,0,2,23.95,0
0,0,1,0,17,1,2,1,0,0,0,0,0,0,1,0,2,72.46,1215.96,0,1,71.53,0
1,0,0,1,16,1,0,0,2,0,0,0,2,2,2,1,1,56.51,912.72,0,1,57.04,3
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,1,0,26.84,194.55,0,0,24.32,0
1,1,0,0,56,1,2,1,2,0,2,0,2,0,1,1,0,86.28,4834.7,0,3,86.33,3
1,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,3,55.25,97.22,0,0,48.61,1
1,0,1,0,48,1,0,2,1,1,1,1,1,1,0,1,2,18.0,854.93,0,2,17.81,0
1,0,0,0,11,1,0,1,0,2,0,0,2,2,2,1,3,90.84,1020.76,1,0,92.8,3
1,1,1,0,51,1,2,1,0,0,2,0,0,0,0,1,0,73.14,3706.84,0,3,72.68,1
1,1,0,1,31,1,2,2,1,1,1,1,1,1,0,0,0,18.0,557.32,0,2,17.98,0
0,0,1,1,2,1,0,2,1,1,1,1,1,1,2,0,2,22.03,53.63,0,0,26.82,0
1,0,1,0,42,0,1,0,2,0,2,0,2,0,0,1,0,49.75,2094.66,0,2,49.87,3
0,1,0,1,27,0,1,2,1,1,1,1,1,1,1,1,0,21.75,575.42,0,2,21.31,0
0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,3,73.62,7.31,1,0,7.31,1
1,0,1,0,3,1,2,1,2,0,2,2,0,2,0,1,2,97.07,270.62,1,0,90.21,4
1,0,1,0,24,1,2,2,1,1,1,1,1,1,0,1,3,21.36,502.9,0,1,20.95,0
1,0,0,1,26,1,0,1,0,2,0,2,2,0,0,0,3,80.03,2112.59,1,2,81.25,3
0,0,0,0,32,1,2,0,0,0,2,0,2,2,1,1,3,55.99,1804.47,0,2,56.39,3
1,0,1,1,30,1,0,1,2,2,0,2,2,0,0,1,3,77.7,2331.06,0,2,77.7,4
0,0,1,0,25,1,2,1,0,2,2,0,0,0,0,1,2,92.14,2312.5,1,2,92.5,2
1,1,0,1,34,1,2,0,2,0,0,0,2,0,2,0,2,42.48,1428.2,0,2,42.01,2
1,0,1,0,20,1,0,2,1,1,1,1,1,1,0,1,2,18.0,365.63,0,1,18.28,0
0,0,0,1,7,1,0,2,1,1,1,1,1,1,0,0,2,23.71,156.94,0,0,22.42,0
0,0,1,1,58,1,0,1,0,2,2,0,0,0,0,1,2,87.34,5054.12,1,3,87.14,2
1,0,1,0,0,1,0,1,2,0,0,0,2,2,0,0,2,94.02,0.0,1,0,0.0,3
0,0,0,1,10,1,2,0,2,2,0,0,0,2,2,0,2,59.5,582.97,0,0,58.3,3
0,1,1,0,31,1,0,2,1,1,1,1,1,1,0,1,0,22.51,700.63,0,2,22.6,0
0,0,0,1,13,1,2,1,0,0,0,2,2,2,0,1,1,83.47,1093.44,1,1,84.11,3
0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,2,47.22,0.0,0,0,0.0,2
0,0,1,0,1,1,0,2,1,1,1,1,1,1,1,0,2,18.0,0.0,0,0,0.0,0
1,0,0,1,25,1,2,2,1,1,1,1,1,1,0,1,1,18.0,432.63,0,2,17.31,0
1,1,1,0,72,1,0,1,0,2,2,2,0,2,2,0,0,91.58,6572.13,0,3,91.28,4
0,0,0,0,19,1,0,0,0,0,0,2,0,0,1,1,2,48.29,924.92,0,1,48.68,1
1,1,1,1,16,1,0,0,2,0,0,0,0,0,0,1,0,49.06,770.37,0,1,48.15,1
1,0,0,1,9,1,2,1,0,2,0,2,0,0,1,0,3,83.36,740.22,1,0,82.25,2
0,0,0,0,7,1,0,1,0,2,0,2,2,0,2,1,0,86.24,620.47,0,0,88.64,3
1,0,1,0,0,1,0,1,0,0,2,2,0,0,0,1,1,83.31,0.0,1,0,0.0,2
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,2,29.06,207.48,0,0,29.64,0
0,0,0,0,14,1,0,1,0,2,0,0,2,2,2,0,1,81.03,1122.06,0,1,80.15,3
1,0,1,0,5,1,2,1,2,2,2,0,2,2,1,0,2,85.63,418.73,1,0,83.75,5
0,0,0,1,2,1,2,2,1,1,1,1,1,1,0,0,3,18.0,12.73,0,0,6.36,0
0,0,0,0,30,0,1,1,0,0,2,2,0,0,0,0,3,78.97,2358.67,1,2,78.62,2
0,0,1,0,54,1,2,2,1,1,1,1,1,1,1,0,0,22.18,1207.87,0,3,22.37,0
0,0,1,0,66,0,1,2,1,1,1,1,1,1,0,1,2,23.62,1539.62,0,3,23.33,0
0,1,1,0,23,1,2,0,0,0,0,0,0,2,2,1,0,44.68,1013.33,0,1,44.06,1
1,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,0,18.0,61.8,0,0,61.8,0
1,0,0,0,32,1,2,0,0,0,2,0,0,2,0,0,3,61.82,1983.37,0,2,61.98,2
0,0,0,0,2,1,2,2,1,1,1,1,1,1,1,1,2,21.59,49.95,0,0,24.98,0
0,0,0,1,26,1,0,1,0,0,2,0,0,2,0,1,2,81.77,2113.5,1,2,81.29,2
1,0,1,1,36,1,0,1,0,0,0,0,2,0,0,0,0,76.32,2768.36,0,2,76.9,1
0,0,1,0,31,1,0,0,0,2,0,0,0,0,0,1,1,50.74,1597.04,1,2,51.52,1
1,0,0,0,72,1,2,0,2,2,2,0,2,2,1,1,3,68.88,4947.26,0,3,68.71,5
0,1,0,1,32,1,2,0,0,2,2,0,2,0,2,1,3,56.45,1827.77,0,2,57.12,3
0,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,2,18.0,530.8,0,2,18.96,0
0,0,1,0,7,1,0,1,0,0,2,0,0,2,0,1,3,90.83,594.43,1,0,84.92,2
0,0,1,1,62,1,0,1,0,0,0,0,0,0,0,1,2,79.02,4916.43,1,3,79.3,0
0,0,1,1,4,1,2,2,1,1,1,1,1,1,2,1,0,24.64,83.28,0,0,20.82,0
0,0,0,0,56,1,0,0,2,0,0,0,0,2,2,1,1,54.66,3087.47,0,3,55.13,2
0,0,1,0,8,1,2,1,0,2,2,0,0,0,0,1,1,82.83,646.63,1,0,80.83,2
1,0,0,0,3,1,2,1,0,2,2,0,2,0,1,0,2,77.88,245.78,0,0,81.93,3
1,0,0,0,42,1,2,0,0,2,2,2,0,0,0,1,0,64.98,2693.97,0,2,64.14,3
1,0,1,0,0,1,2,2,1,1,1,1,1,1,0,1,2,18.8,22.31,1,0,22.31,0
0,0,0,1,42,1,0,1,2,0,0,2,2,0,2,0,2,85.08,3574.83,0,2,85.12,3
0,0,0,0,7,1,2,0,0,2,2,0,0,0,0,0,2,55.49,414.26,0,0,59.18,2
0,0,0,0,51,1,0,1,0,0,2,0,0,0,0,1,2,74.1,3764.77,0,3,73.82,1
0,1,1,0,28,1,0,2,1,1,1,1,1,1,0,1,0,24.02,676.82,0,2,24.17,0
0,1,1,1,26,1,0,0,0,0,2,0,2,0,0,0,3,62.97,1667.6,0,2,64.14,2
0,0,1,1,10,1,2,1,0,0,0,0,0,2,1,1,1,79.28,792.28,1,0,79.23,1
0,0,1,0,1,1,2,2,1,1,1,1,1,1,0,1,2,20.33,28.92,0,0,28.92,0
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,18.0,769.99,0,2,18.33,0
0,1,0,0,4,1,2,1,0,0,0,2,0,0,0,1,2,75.2,269.76,1,0,67.44,1
1,0,1,0,11,1,2,0,2,2,2,0,2,2,1,0,2,69.61,755.29,0,0,68.66,5
1,0,0,0,22,1,0,1,0,2,0,0,0,0,0,1,1,79.12,1763.4,0,1,80.15,1
0,0,0,0,15,1,0,1,0,0,2,0,0,2,1,1,3,76.78,1110.75,1,1,74.05,2
0,1,1,0,5,1,0,0,2,0,0,0,0,0,1,0,1,45.56,250.16,0,0,50.03,1
1,0,1,0,3,1,0,1,0,2,0,0,0,0,2,1,3,76.49,217.7,0,0,72.57,1
1,1,0,0,3,1,0,1,0,2,2,2,0,0,2,1,2,89.6,309.91,0,0,103.3,3
0,0,0,1,47,1,2,2,1,1,1,1,1,1,0,1,2,20.76,984.46,1,2,20.95,0
0,0,0,1,0,0,1,0,2,0,2,2,0,2,0,0,1,69.83,0.0,0,0,0.0,4
1,0,1,0,72,1,0,0,2,0,0,2,2,0,1,1,2,53.62,3880.23,0,3,53.89,3
0,0,1,0,5,1,0,1,2,2,0,2,0,0,1,0,1,87.37,465.51,0,0,93.1,3
0,0,1,0,2,1,0,1,0,0,0,0,2,2,0,1,3,73.59,159.26,0,0,79.63,2
0,0,0,0,20,1,0,1,0,0,2,0,0,2,0,0,2,93.34,1857.88,1,1,92.89,2
1,1,0,0,2,1,0,0,0,0,0,2,2,2,1,0,0,66.7,162.17,0,0,81.08,3
1,0,1,0,22,1,2,0,0,2,0,0,0,0,2,0,2,51.92,1123.66,0,1,51.08,1
1,0,0,0,45,1,0,1,2,2,2,2,0,0,2,1,2,81.98,3710.53,0,2,82.46,4
0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,1,18.0,0.0,1,0,0.0,0
0,1,0,0,38,1,2,2,1,1,1,1,1,1,0,1,3,29.48,1122.59,0,2,29.54,0
1,0,0,0,12,1,2,1,2,0,2,0,0,0,0,1,3,74.21,879.36,1,0,73.28,2
1,1,1,0,4,1,2,2,1,1,1,1,1,1,0,1,2,22.5,62.55,1,0,15.64,0
1,1,0,0,4,1,2,1,2,2,0,2,0,0,1,1,2,94.12,402.58,0,0,100.64,3
0,0,1,1,60,1,0,1,0,0,2,0,0,0,2,0,3,75.53,4488.86,0,3,74.81,1
1,0,1,0,2,1,2,0,0,0,0,2,2,0,0,0,3,49.03,125.74,0,0,62.87,2
1,0,0,0,48,1,0,2,1,1,1,1,1,1,0,1,0,18.0,833.34,0,2,17.36,0
0,0,0,0,18,1,0,1,2,0,0,2,0,2,0,1,3,86.91,1585.45,1,1,88.08,3
0,1,0,0,0,1,2,1,2,2,2,2,0,0,2,0,0,84.48,0.0,0,0,0.0,4
0,0,0,0,14,1,2,0,0,2,2,0,0,0,0,1,2,55.01,731.07,1,1,52.22,2
1,0,0,0,40,1,2,1,2,0,0,0,2,0,0,1,2,74.67,2977.74,0,2,74.44,2
0,0,0,1,31,1,2,0,0,0,0,2,0,0,1,1,2,46.99,1467.97,0,2,47.35,1
0,0,1,0,16,1,2,0,2,0,0,2,2,0,1,1,0,57.15,896.43,0,1,56.03,3
1,1,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,18.69,883.63,0,2,18.8,0
0,0,0,0,3,1,0,0,0,2,2,2,0,0,0,0,2,56.3,182.7,1,0,60.9,3
1,0,1,0,57,1,0,1,0,2,2,0,0,2,0,1,2,86.42,4955.8,1,3,86.94,3
1,0,1,0,44,1,0,0,2,0,0,0,2,2,0,1,0,64.99,2860.83,0,2,65.02,3
0,0,0,0,29,1,0,2,1,1,1,1,1,1,2,1,1,18.2,551.11,0,2,19.0,0
0,0,0,1,40,1,0,1,0,0,0,2,0,0,2,0,0,76.3,3068.99,0,2,76.72,1
0,0,0,0,18,1,0,0,0,0,0,2,0,0,2,0,2,45.32,813.91,0,1,45.22,1
0,0,0,1,26,1,2,2,1,1,1,1,1,1,0,1,0,18.0,490.94,0,2,18.88,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,0,22.01,436.07,0,1,22.95,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,2,24.4,240.68,0,0,24.07,0
1,0,0,1,20,1,2,0,2,0,0,0,2,0,0,1,3,45.43,922.87,0,1,46.14,2
1,0,0,0,7,1,2,1,0,2,0,0,0,2,0,0,2,79.54,562.21,1,0,80.32,2
0,0,0,0,13,1,2,2,1,1,1,1,1,1,1,1,2,22.16,299.04,0,1,23.0,0
1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,1,21.45,187.8,0,0,26.83,0
0,0,0,0,3,1,2,2,1,1,1,1,1,1,2,0,1,18.0,37.91,0,0,12.64,0
1,0,0,0,9,1,2,1,2,0,2,0,2,2,1,1,3,90.24,817.25,0,0,90.81,4
1,0,1,0,45,1,0,1,0,0,2,0,0,0,0,1,2,79.63,3583.96,1,2,79.64,1
1,1,0,0,11,1,0,2,1,1,1,1,1,1,1,1,0,18.0,213.76,0,0,19.43,0
0,0,1,1,33,1,0,0,2,0,0,0,0,2,0,1,2,62.77,2062.37,1,2,62.5,2
1,0,1,0,4,1,2,1,2,0,0,2,0,0,0,1,2,73.06,280.91,1,0,70.23,2
0,0,0,0,13,1,2,2,1,1,1,1,1,1,1,1,3,24.49,317.08,0,1,24.39,0
1,0,1,0,2,1,2,0,2,2,2,0,0,2,2,0,3,65.27,140.04,0,0,70.02,4
1,0,0,0,3,0,1,0,2,2,0,2,0,0,0,0,2,57.43,163.15,1,0,54.38,3
1,0,1,0,23,1,2,0,0,2,0,0,2,0,2,1,0,45.79,1000.08,0,1,43.48,2
1,0,1,0,22,1,0,2,1,1,1,1,1,1,2,1,2,25.95,551.86,0,1,25.08,0
1,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,1,18.0,118.29,1,0,23.66,0
0,0,1,0,15,0,1,1,0,2,2,0,0,0,0,0,1,79.85,1228.69,1,1,81.91,2
0,0,0,1,47,1,2,2,1,1,1,1,1,1,1,1,0,22.36,1040.99,0,2,22.15,0
1,0,1,0,4,1,0,1,0,0,0,2,0,0,0,0,3,86.9,383.55,0,0,95.89,1
1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,1,2,18.22,0.0,0,0,0.0,0
1,0,1,0,25,1,2,0,2,2,0,2,0,0,2,0,0,60.26,1475.8,0,2,59.03,3
1,1,1,0,1,1,2,1,2,2,2,2,0,2,0,1,1,97.07,90.95,1,0,90.95,5
0,0,0,1,72,1,0,0,0,0,0,2,0,0,2,0,2,50.58,3656.27,0,3,50.78,1
1,0,1,0,22,1,0,0,0,0,0,0,0,0,0,1,3,41.19,894.87,1,1,40.68,0
0,1,0,0,15,1,0,0,0,0,0,2,2,2,2,0,2,67.43,1023.52,0,1,68.23,3
1,0,0,0,13,1,0,1,2,0,2,2,0,2,0,1,3,87.7,1145.44,1,1,88.11,4
0,0,0,1,20,1,2,2,1,1,1,1,1,1,2,1,3,22.34,441.07,0,1,22.05,0
1,0,0,0,2,1,0,1,0,0,2,2,2,0,0,0,1,83.92,183.37,0,0,91.68,3
1,1,1,0,63,1,0,0,2,0,0,0,0,0,1,0,2,46.97,2983.69,1,3,47.36,1
0,1,1,0,23,1,0,2,1,1,1,1,1,1,0,0,3,25.24,584.16,0,1,25.4,0
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,1,1,51.31,217.03,1,0,54.26,1
1,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,18.0,312.87,0,1,16.47,0
1,0,0,0,3,1,2,2,1,1,1,1,1,1,2,0,1,21.49,92.3,0,0,30.77,0
0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2,71.86,0.0,0,0,0.0,1
1,0,1,1,23,1,0,0,2,0,2,0,0,0,1,1,1,47.06,1065.15,0,1,46.31,2
1,0,1,1,25,1,2,1,0,0,2,0,0,0,2,0,2,79.78,2012.24,0,2,80.49,1
0,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,1,18.0,370.32,0,1,17.63,0
0,0,0,0,4,1,0,1,0,2,0,0,2,0,0,0,2,81.31,311.36,1,0,77.84,2
0,0,1,0,22,1,0,0,2,2,2,0,2,0,2,0,3,69.6,1525.33,0,1,69.33,4
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,18.79,0.0,1,0,0.0,0
1,0,1,0,22,1,0,1,0,0,0,0,0,2,1,0,3,76.26,1663.62,0,1,75.62,1
1,1,1,0,19,1,2,0,2,0,0,0,0,0,1,0,2,46.6,905.85,0,1,47.68,1
0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,1,25.52,661.32,0,2,26.45,0
1,0,0,1,54,1,2,2,1,1,1,1,1,1,0,0,2,19.09,1032.17,1,3,19.11,0
1,0,0,1,45,1,2,1,2,2,0,0,0,2,0,1,0,87.69,3932.46,1,2,87.39,3
0,0,1,0,72,0,1,0,2,2,0,0,2,0,0,1,2,67.53,4870.44,0,3,67.64,3
0,1,1,0,72,1,0,1,2,0,2,0,0,2,2,1,1,75.74,5415.35,0,3,75.21,3
0,0,0,0,35,1,0,0,0,0,2,2,0,0,0,0,3,51.57,1828.37,1,2,52.24,2
0,0,1,0,72,0,1,0,0,0,0,2,2,0,2,1,1,54.14,3896.69,0,3,54.12,2
0,0,0,0,48,1,2,2,1,1,1,1,1,1,0,1,3,20.64,970.03,1,2,20.21,0
1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,1,2,23.08,745.22,1,2,24.04,0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,76.1,76.95,0,0,76.95,0
1,0,1,1,1,1,0,1,0,2,0,0,2,0,2,0,0,76.27,67.75,0,0,67.75,2
1,0,0,0,43,1,0,0,0,2,0,2,0,2,0,0,0,58.99,2577.56,0,2,59.94,3
0,0,1,0,16,1,2,1,0,0,0,2,0,0,1,1,0,80.61,1279.25,0,1,79.95,1
0,0,1,0,40,1,0,0,0,0,0,0,2,2,0,1,2,56.69,2282.57,1,2,57.06,2
0,1,1,1,9,1,0,0,2,0,0,0,2,0,0,1,0,46.5,432.37,1,0,48.04,2
1,0,1,0,12,1,0,1,2,2,0,0,0,2,1,1,1,76.08,896.01,0,0,74.67,3
0,1,0,0,28,1,0,2,1,1,1,1,1,1,1,0,2,18.0,501.21,0,2,17.9,0
0,0,1,0,59,1,0,1,2,0,0,2,0,2,0,1,2,87.76,5172.8,1,3,87.67,3
0,0,1,1,2,1,2,1,0,2,2,0,0,0,0,1,0,82.67,130.01,1,0,65.0,2
0,0,0,1,47,1,0,0,0,2,0,0,0,0,1,1,2,45.53,2100.63,0,2,44.69,1
0,0,1,0,37,1,0,1,0,0,0,2,0,2,0,1,0,83.32,3039.32,1,2,82.14,2
1,0,0,0,9,1,0,1,2,2,2,0,0,0,0,1,3,86.26,767.34,1,0,85.26,3
1,0,1,1,10,1,2,0,0,0,0,0,2,2,1,1,1,49.59,476.03,0,0,47.6,2
1,0,1,0,1,1,2,0,2,2,2,0,0,0,0,1,1,56.99,38.36,0,0,38.36,3
0,0,0,1,0,1,2,0,2,2,0,2,2,0,2,1,0,55.28,0.0,0,0,0.0,4
0,0,1,0,15,1,2,1,0,0,0,0,0,2,1,1,2,69.05,1035.82,0,1,69.05,1
0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,35.58,64.91,0,0,32.46,0
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,1,18.0,75.91,1,0,15.18,0
0,0,1,0,45,1,0,2,1,1,1,1,1,1,2,1,0,28.4,1316.62,0,2,29.26,0
0,0,1,0,20,1,0,0,0,2,2,0,0,0,0,0,0,53.0,1055.98,0,1,52.8,2
0,0,1,0,24,1,0,1,0,0,0,0,0,2,0,0,3,66.13,1607.09,0,1,66.96,1
1,0,1,0,4,1,2,1,0,2,0,0,0,0,0,1,2,77.09,283.63,1,0,70.91,1
0,0,0,0,42,1,0,2,1,1,1,1,1,1,2,1,2,21.45,927.6,0,2,22.09,0
1,0,0,0,48,1,0,0,2,0,2,0,2,0,1,1,2,60.96,2915.11,0,2,60.73,3
0,0,1,0,17,1,0,1,0,2,0,2,0,0,0,1,0,75.63,1341.74,0,1,78.93,2
1,0,1,1,58,1,2,1,0,0,0,0,0,0,0,0,0,73.11,4214.14,1,3,72.66,0
1,0,0,1,44,1,0,1,0,2,0,2,2,0,0,1,2,79.51,3477.1,0,2,79.02,3
1,0,0,0,31,1,2,0,0,0,0,2,0,0,0,0,0,53.97,1669.3,0,2,53.85,1
0,0,0,0,31,1,2,0,2,0,2,0,2,0,1,1,1,64.42,1989.92,0,2,64.19,3
0,0,0,1,2,1,0,0,2,2,0,2,0,0,1,0,0,59.68,95.91,0,0,47.96,3
1,0,1,0,7,1,0,0,2,0,0,2,0,0,2,0,3,47.68,363.24,0,0,51.89,2
1,0,1,0,1,1,0,0,0,2,0,2,0,2,2,0,2,64.01,91.39,0,0,91.39,3
0,1,0,0,0,1,2,1,2,2,0,0,0,0,1,0,1,77.08,0.0,0,0,0.0,2
0,0,0,1,4,1,0,1,2,2,2,2,0,0,0,1,3,91.37,385.67,1,0,96.42,4
1,0,0,0,50,1,0,1,0,2,0,0,2,2,0,0,1,88.45,4450.94,0,3,89.02,3
0,0,1,0,6,1,2,0,0,2,0,0,2,0,0,1,0,50.95,305.51,0,0,50.92,2
0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,1,55.73,3999.17,1,3,55.54,0
0,0,0,1,21,1,2,2,1,1,1,1,1,1,1,1,1,19.78,441.02,0,1,21.0,0
0,0,1,0,6,1,0,0,0,2,0,2,0,0,2,1,0,51.65,332.42,0,0,55.4,2
1,1,0,0,16,1,2,2,1,1,1,1,1,1,2,0,2,25.0,374.93,0,1,23.43,0
0,0,1,0,5,1,0,2,1,1,1,1,1,1,0,1,2,27.75,167.07,1,0,33.41,0
0,0,1,0,72,1,2,0,2,0,0,2,2,2,0,1,2,54.67,3915.84,0,3,54.39,4
1,1,1,0,45,1,2,2,1,1,1,1,1,1,2,1,2,18.0,817.58,0,2,18.17,0
1,1,1,0,0,1,2,1,0,0,2,2,0,2,2,0,2,81.12,0.0,0,0,0.0,3
0,0,1,1,70,1,0,1,0,0,0,0,2,0,0,0,3,85.57,5993.18,1,3,85.62,1
0,1,0,0,30,1,0,2,1,1,1,1,1,1,1,0,2,18.0,542.31,0,2,18.08,0
0,0,1,1,2,1,2,1,2,0,2,0,0,2,1,0,3,92.6,229.84,0,0,114.92,3
0,1,0,1,26,1,2,1,0,2,0,0,0,0,0,1,1,76.1,1946.16,0,2,74.85,1
1,0,1,0,24,1,0,1,2,0,0,0,2,0,0,1,0,72.75,1730.59,1,1,72.11,2
1,0,1,0,5,1,0,1,0,0,0,2,0,0,2,0,1,79.4,387.69,0,0,77.54,1
1,0,0,0,34,1,0,1,0,0,2,2,0,0,1,0,2,81.58,2780.3,0,2,81.77,2
0,0,0,0,2,1,0,0,0,2,2,2,2,2,0,1,3,65.69,125.14,0,0,62.57,5
0,0,0,0,16,1,0,0,0,2,2,0,0,0,1,1,2,51.7,783.24,0,1,48.95,2
0,0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,3,18.0,14.74,0,0,14.74,0
0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,3,66.88,4842.06,0,3,67.25,5
1,0,1,1,33,1,0,1,0,0,0,0,2,2,0,1,2,83.29,2757.22,0,2,83.55,2
1,0,0,0,4,1,2,1,2,2,0,2,0,0,2,1,2,80.48,312.79,0,0,78.2,3
0,0,0,1,10,1,0,0,0,0,0,0,0,2,0,1,0,50.42,508.29,0,0,50.83,1
1,0,0,0,4,1,0,0,2,0,2,0,0,2,1,1,0,61.57,221.94,0,0,55.48,3
0,0,0,0,34,1,0,0,0,0,2,0,2,0,1,0,3,54.73,1882.04,0,2,55.35,2
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,61.92,71.87,0,0,71.87,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,0,1,3,23.74,1033.89,0,2,23.5,0
0,0,0,0,68,1,2,1,0,2,2,0,0,0,2,1,2,74.17,5045.2,0,3,74.19,2
0,0,0,0,27,1,2,1,0,2,2,2,0,0,1,0,1,82.12,2237.87,0,2,82.88,3
1,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,1,72.7,386.79,0,0,77.36,1
0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,0,2,19.84,196.91,0,0,19.69,0
0,0,1,0,15,1,2,1,0,2,0,0,0,0,0,1,2,75.48,1175.13,0,1,78.34,1
1,0,1,0,22,1,2,0,0,0,0,0,2,0,0,0,0,53.43,1202.82,0,1,54.67,1
0,0,1,0,26,1,2,1,2,0,0,0,2,0,2,1,2,78.44,2050.0,0,2,78.85,2
