customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4594-XRMIG,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.47,605.68,Yes
3278-ABUKC,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,68.36,552.45,No
1746-YDVYU,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.84,1349.91,No
7550-RDYZO,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,74.29,3289.57,No
3878-TIIOF,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,16.27,No
6637-BLSQY,Female,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.78,44.84,Yes
4873-VDJSZ,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.22,1398.98,Yes
6689-NEKLI,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.53,1954.73,No
5548-OVEIO,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.04,118.26,No
9132-YLWRX,Male,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,44.31,1421.32,No
6734-RCXMU,Female,1,Yes,No,24,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,65.87,1544.36,No
3289-JGRSA,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.23,5677.64,No
1328-UYPQZ,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,52.9,200.85,Yes
1273-INXQJ,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,74.81,2452.94,No
2076-ZSTJY,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.08,133.76,Yes
1331-XHDUX,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.27,1717.68,No
1066-XOMGH,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.25,1520.6,Yes
2545-NRKEI,Female,0,No,Yes,11,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.92,759.21,No
5683-PKCTO,Female,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,786.34,No
1039-XFLTC,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.88,0.0,No
9263-ZRHUI,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,84.79,1452.19,No
3823-OSDLI,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.97,357.5,Yes
2317-YOSXY,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,84.83,2706.78,No
3747-AIZKL,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,59.62,65.45,Yes
4243-UPNCA,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),87.07,3644.48,Yes
6595-GRBKC,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,57.79,2476.39,No
2260-XVSSJ,Female,1,No,No,42,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),41.96,1782.15,No
4606-MCBUH,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.14,239.28,Yes
5143-QQQTX,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.35,2009.94,Yes
1103-FWZHW,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.55,32.75,No
3869-TQLZA,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,90.89,4100.66,No
9516-SMYTA,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.51,639.48,Yes
6814-JVDZW,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.35,1297.93,Yes
9292-LAMKN,Male,1,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.94,2675.61,Yes
8673-NVYNC,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,50.76,70.49,Yes
7773-ISFCH,Male,1,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.71,352.19,Yes
3725-ICOMY,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,68.33,596.13,Yes
6943-DOAEN,Female,1,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.28,1617.81,No
1361-RUAZO,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,831.7,No
1962-NWLGT,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,81.67,2522.44,Yes
2758-DTMNH,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,1181.12,No
1682-UXIAF,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),76.28,785.96,Yes
5351-ADMLX,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.54,1364.67,No
2023-UDOJG,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.04,739.62,Yes
6275-AYIEI,Male,1,Yes,No,31,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,49.67,1560.44,No
3638-DEXRI,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.52,1846.74,Yes
4663-GDRGF,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,87.89,10.2,Yes
4520-DNWMG,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.95,318.92,Yes
7788-ZLDUQ,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.58,0.0,Yes
5007-LJPHX,Female,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1421.55,No
3712-TOCDE,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.5,153.78,No
6444-PPJEU,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,83.04,1470.71,No
5397-JRQDZ,Male,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.65,2925.26,Yes
2568-GKKRR,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.0,382.48,No
3280-RYPRS,Female,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.5,1138.33,No
8437-LLJSB,Male,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,101.93,2238.55,No
3661-VOSTK,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),83.18,335.32,No
7955-BSESS,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.52,3048.89,No
5491-ZMJSZ,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.04,692.94,Yes
4000-ELJDW,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),77.28,396.42,No
7644-VWRAI,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.23,955.72,No
1930-OCKUI,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.49,315.11,No
7207-UYGHJ,Female,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.18,3692.69,No
3986-UVTGR,Male,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.86,4583.14,No
7346-WZFLW,Male,1,No,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.88,1000.4,No
2471-JAQOP,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.38,822.38,Yes
9032-PCAKC,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.68,225.45,No
5975-CAHST,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),46.09,336.8,Yes
6708-LJSUM,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.44,379.23,No
8278-OZUSE,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.59,1817.29,Yes
1568-STYTP,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,48.38,404.36,Yes
6547-ZBZFE,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.09,99.9,No
9509-VKNVM,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,82.98,1235.63,No
5907-BSDTB,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.47,75.65,Yes
6147-DIHLZ,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.81,670.66,No
5166-ULSLL,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,72.46,1215.96,No
2552-VRVOD,Male,0,No,Yes,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.51,912.72,No
4573-ZPHYP,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.84,194.55,No
1568-ONFMU,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),86.28,4834.7,No
1852-KQJEW,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.25,97.22,No
2999-SLDLU,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,854.93,No
7328-SCHIE,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,90.84,1020.76,Yes
9568-NTOXX,Male,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.14,3706.84,No
3116-SQOQO,Male,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,557.32,No
1792-QAMSA,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.03,53.63,No
8121-UANUO,Male,0,Yes,No,42,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2094.66,No
1235-PYIAK,Female,1,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.75,575.42,No
8487-UYAMK,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,73.62,7.31,Yes
2287-HNXEE,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.07,270.62,Yes
5633-QXRII,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.36,502.9,No
9618-HGOZC,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,80.03,2112.59,Yes
1393-PBIMM,Female,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,55.99,1804.47,No
4957-TYZVN,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.7,2331.06,No
2044-DXMCG,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.14,2312.5,Yes
5575-FIVNN,Male,1,No,Yes,34,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,42.48,1428.2,No
6346-TJNJK,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,365.63,No
5125-YHLTW,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.71,156.94,No
7493-MZLQM,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.34,5054.12,Yes
3857-FHNMU,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.02,0.0,Yes
7832-GRKQL,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,59.5,582.97,No
2276-DXUMZ,Female,1,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.51,700.63,No
1829-QAKOM,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.47,1093.44,Yes
6899-GFJAI,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,47.22,0.0,No
4968-WSBLV,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,0.0,No
9273-VHFJK,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,432.63,No
1338-HCBSE,Male,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),91.58,6572.13,No
9265-APOFL,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,48.29,924.92,No
2224-XRXFU,Male,1,Yes,Yes,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.06,770.37,No
5540-LRBPO,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,83.36,740.22,Yes
4093-BAEGE,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),86.24,620.47,No
3610-VXVYY,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.31,0.0,Yes
2890-GXCNO,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.06,207.48,No
6154-WUAAI,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),81.03,1122.06,No
1612-ZBLTN,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,85.63,418.73,Yes
2412-KYRDX,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,12.73,No
6199-CRSPG,Female,0,No,No,30,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,78.97,2358.67,Yes
2437-IUZBK,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.18,1207.87,No
9877-WCGFA,Female,0,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.62,1539.62,No
9745-EMOAW,Female,1,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),44.68,1013.33,No
4573-MIKLT,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,61.8,No
1100-KWQZW,Male,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.82,1983.37,No
7822-ECGED,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.59,49.95,No
1772-LFKFR,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.77,2113.5,Yes
9554-SHIFQ,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.32,2768.36,No
7828-BSREZ,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.74,1597.04,Yes
1345-QZPGH,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,68.88,4947.26,No
7403-IPTSN,Female,1,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,56.45,1827.77,No
5749-BBHBA,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,530.8,No
1091-UVJPL,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.83,594.43,Yes
1021-EVMST,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.02,4916.43,Yes
4714-YRNEO,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.64,83.28,No
6681-OCMYG,Female,0,No,No,56,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),54.66,3087.47,No
5685-EQSRT,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.83,646.63,Yes
2615-IVPYM,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,77.88,245.78,No
7353-BRTZM,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.98,2693.97,No
8753-VLXTV,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,22.31,Yes
2910-SIDLX,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,85.08,3574.83,No
6487-YCTYE,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,55.49,414.26,No
7416-PYDAY,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.1,3764.77,No
8825-IIHMB,Female,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.02,676.82,No
4844-ZYUSX,Female,1,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.97,1667.6,No
4122-BRPLQ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),79.28,792.28,Yes
6660-DNUPV,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.33,28.92,No
8436-AAUWA,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,769.99,No
7048-LUXTQ,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.2,269.76,Yes
8315-TVIRO,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,69.61,755.29,No
6545-BPPNE,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.12,1763.4,No
1879-SYFYK,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,76.78,1110.75,Yes
2921-ZPKOO,Female,1,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),45.56,250.16,No
1138-QHZTW,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,76.49,217.7,No
2171-RGGSS,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,89.6,309.91,No
2388-RMPYC,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.76,984.46,Yes
